16908,-544,-2228
16788,-340,-2300
16900,-128,-2228
16828,-172,-2240
16716,-188,-2128
16756,-180,-2196
16872,-328,-2188
16896,-420,-2156
16944,-432,-2092
16928,-520,-2252
16976,-720,-2268
17088,-604,-2148
16976,-664,-2368
17052,-688,-2148
16956,-516,-2192
16912,-456,-2140
16848,-220,-2204
16796,-324,-2200
16800,-164,-2280
16768,-180,-2260
16740,-64,-2252
16788,-188,-2160
16792,-316,-2312
16808,-372,-2260
16968,-548,-2096
16980,-644,-2380
17008,-596,-2104
17116,-568,-2116
16904,-664,-2204
17024,-584,-2064
16888,-392,-2272
16832,-324,-2264
16868,-336,-2184
16740,-180,-2256
16888,-32,-2260
16712,-104,-2184
16796,-312,-2284
16868,-416,-2116
16912,-464,-2032
17004,-584,-2280
17060,-576,-2208
17064,-536,-2096
16960,-652,-2364
17100,-588,-2176
16984,-548,-2260
16968,-400,-2224
16864,-424,-2108
16896,-268,-2296
16788,-244,-2208
16804,-56,-2024
16804,-140,-2180
16868,-324,-2364
16908,-468,-2244
16936,-344,-2160
16964,-528,-2312
16984,-496,-2180
16972,-588,-2292
17068,-640,-2244
17000,-592,-2044
16884,-576,-2336
16968,-400,-2172
16852,-416,-2188
16928,-324,-2052
16788,-356,-2184
16824,-144,-2304
16872,-188,-2428
16800,-252,-2168
16796,-472,-2356
16892,-368,-2344
16940,-488,-2180
16992,-504,-2228
16920,-636,-2176
17048,-548,-2136
16980,-580,-2296
17004,-560,-2364
16948,-548,-2308
16896,-412,-2212
16800,-400,-2220
16900,-184,-2280
16864,-268,-2428
16828,-252,-2324
16876,-264,-2228
16892,-328,-2328
16884,-420,-2252
16932,-528,-2132
16976,-540,-2400
16960,-584,-2104
17004,-596,-2100
16892,-564,-2248
16928,-568,-2296
16900,-488,-2392
16960,-276,-2232
16876,-320,-2128
16832,-228,-2080
16856,-260,-2248
16884,-296,-2076
16792,-428,-2220
16876,-340,-2244
16968,-408,-2188
16952,-572,-2092
16936,-528,-2376
16948,-620,-2200
17028,-548,-2240
17004,-536,-2300
16968,-544,-2392
16936,-380,-2064
16772,-264,-2156
16832,-284,-1992
16864,-248,-2324
16808,-248,-2064
16860,-276,-2204
16952,-344,-2400
16924,-388,-2032
16800,-348,-2108
17052,-532,-2160
16896,-500,-2232
16896,-504,-2216
16952,-592,-2196
17028,-712,-2148
16988,-440,-2192
16976,-408,-2012
16952,-372,-2180
16900,-228,-2232
16808,-296,-2240
16780,-236,-2320
16916,-240,-2380
17004,-196,-2300
16788,-392,-2172
16916,-288,-2268
17000,-516,-2052
16908,-552,-2260
16968,-564,-2248
17036,-592,-2292
16976,-604,-2136
16904,-452,-2396
16900,-528,-2236
16880,-456,-2300
16896,-340,-2200
16752,-248,-2188
16852,-204,-2156
16800,-300,-2040
16844,-200,-2116
16924,-328,-2152
16892,-348,-2396
16780,-424,-2060
16956,-420,-2404
16416,-496,-1928
17460,-576,-2500
16972,-504,-1804
16360,-432,-2512
17296,-632,-2464
17004,-300,-1792
16660,-340,-2128
16960,-300,-2468
16828,-292,-2220
16688,-324,-2384
16908,-244,-2164
16808,-364,-2336
16924,-204,-2192
16884,-384,-2332
16740,-428,-2252
17092,-488,-2084
16896,-452,-2140
16800,-544,-2132
17060,-520,-2140
17032,-548,-2028
16880,-456,-2108
17008,-448,-2232
16824,-452,-2364
16872,-380,-2188
16916,-344,-2216
16740,-216,-2132
16896,-360,-2368
16872,-240,-2256
16848,-344,-2164
16952,-356,-2032
16944,-420,-2264
16864,-436,-2256
17040,-552,-2108
16888,-588,-2212
16940,-564,-2284
16900,-500,-2228
16848,-504,-1968
16784,-420,-2480
16976,-300,-2148
16856,-332,-2212
16888,-280,-2076
16920,-188,-2180
16868,-364,-2248
16792,-420,-2360
16796,-444,-2224
17044,-476,-2276
16968,-432,-2228
16952,-524,-2116
16956,-412,-2188
16940,-460,-2132
16856,-572,-2188
16952,-376,-2204
16948,-468,-2196
16876,-372,-2088
16796,-428,-2248
16916,-360,-2364
16876,-356,-2324
16816,-352,-2368
16988,-308,-2304
16888,-316,-2284
16896,-524,-2168
16980,-412,-2028
16956,-508,-2144
17072,-492,-2256
17032,-456,-2192
16936,-432,-2232
16792,-492,-2240
16872,-416,-2220
16880,-388,-2316
16852,-316,-2260
16864,-268,-2080
16904,-328,-2196
16844,-428,-2108
16872,-356,-2228
16972,-336,-2312
16996,-444,-2232
16916,-404,-2128
16968,-460,-2240
17004,-520,-2368
16932,-520,-2244
16972,-480,-2172
17036,-508,-2136
16944,-408,-2132
16936,-376,-2120
16976,-396,-2048
16960,-284,-2180
16792,-320,-2300
16896,-284,-2048
16820,-372,-2264
16920,-436,-2344
16916,-436,-2128
16932,-624,-2372
16936,-448,-2220
16840,-452,-2120
17012,-340,-2076
16900,-464,-2120
16932,-492,-2192
